Desplaz. [mm]	Fuerza [N]
0	0
0.002422624	-0.52564965
0.075243209	-0.405710695
0.210967808	0
0.341521255	-0.474358827
0.480486462	-0.32176244
0.618768676	0
0.750742183	0
0.887571339	0
1.03205635	0
1.163233113	0
1.3022981	0
1.435688146	0
1.573669645	0
1.706199092	0
1.844346634	0
1.981226502	0
2.115324801	0.170236652
2.244618753	0
2.382576269	0
2.520351662	0.09381239
2.664603789	0.051788575
2.78812111	0
2.923432606	-0.286617448
3.072622678	-0.542683839
3.195633584	0
3.31589103	0
3.407787476	-0.10153382
3.58827002	-0.19171181
3.7447802	-0.101731717
3.888545779	-0.363576782
4.030103489	0.327299567
4.158787395	0.596224247
4.299033665	1.198577431
4.427731222	1.55419349
4.568091042	2.289
4.708169909	2.289
4.83474621	2.207887003
4.974219249	1.526
5.085917276	2.289
5.225085194	1.961643981
5.372805081	2.049324911
5.516285771	1.526
5.654777537	1.526
5.772997051	1.958121472
5.921383102	1.589463202
6.063700944	1.875946159
6.192552615	1.923880943
6.339098795	1.831385739
6.46845494	2.071834012
6.604787861	1.526
6.756165261	1.936729277
6.903206692	2.102486439
7.054984062	2.163160857
7.20654267	1.94356213
7.364187757	2.289
7.526145416	2.289
7.677584355	2.109379193
7.824691374	1.958032705
7.979852084	2.021337774
8.13417695	2.500603342
8.278963026	2.636080333
8.409726593	3.093861962
8.561105332	3.540799278
8.693120788	3.815
8.844241053	4.618402099
8.982067407	4.430446358
9.116666533	5.159071947
9.254889076	5.037039851
9.395441352	5.079529934
9.52962734	6.341715002
9.663000633	6.104
9.801424211	6.712767014
9.92704807	7.22480716
10.06057428	7.307776325
10.20554349	7.629
10.33238841	8.071523935
10.46823743	8.040398624
10.6060324	8.998885351
10.74863914	8.764654693
10.87923888	8.958520969
11.01376582	9.918
11.16829638	9.728449007
11.32315619	9.897622621
11.47171515	10.99393615
11.61549981	10.68
11.74027278	10.95103984
11.84837443	11.56105039
12.01446729	11.79834048
12.1517057	12.67753484
12.27923546	11.87211251
12.41430213	11.92977336
12.56350456	12.80304644
12.69505877	12.97
12.82821898	12.97
12.95780738	14.00595665
13.11218095	14.28071891
13.24395394	15.05135421
13.37707433	15.80834904
13.50802781	15.82386397
13.64821356	14.84309503
13.78240039	15.62011899
13.91534931	16.24503066
14.06851813	16.02
14.19985245	16.5501545
14.32224985	16.78
14.4702454	17.11458496
14.62481351	17.32228636
14.7607895	17.3350837
14.89749372	17.1811861
15.03779628	17.95564251
15.17906191	18.13351949
15.32805593	17.86009294
15.46456787	18.31
15.60538881	18.31
15.74870078	18.66687287
15.88390794	18.90115948
16.02294562	19.07
16.15492484	19.07
16.29698331	19.70323279
16.43413583	19.56398396
16.56765109	19.64955745
16.70711586	20.33465599
16.8392085	20.34208275
16.97008414	20.58633145
17.10513026	21.06341603
17.25362216	20.79076076
17.40006009	20.90531703
17.51916895	20.83992846
17.67951	20.7720096
17.82112987	21.81491604
17.95639524	21.40551715
18.10408042	21.67837178
18.24917374	22.00858187
18.39834474	21.68900324
18.5247118	22.08504333
18.65455827	22.01753921
18.80552437	21.90848247
18.9548215	21.79287115
19.08697066	22.13
19.20917262	22.2680454
19.35165289	22.40676926
19.48897908	22.89
19.63117287	22.81485105
19.77033509	22.6520446
19.90423289	22.63244619
20.02881484	22.89
20.12511664	22.89
20.2993971	22.89
20.44243149	22.89192419
20.57682428	23.65
20.70932544	23.65
20.84194291	23.31126011
20.97910979	23.19688721
21.112037	23.27098731
21.24694286	23.64796345
21.38247587	22.89
21.52824458	23.37252158
21.65210603	23.51329528
21.7907368	23.65
21.93210867	23.65
22.05976883	24.11120357
22.19706136	24.24037958
22.33894719	24.21508641
22.47227605	24.41
22.61450222	24.07265269
22.73838346	23.65
22.88005748	23.65
23.00431093	23.85047942
23.1527161	23.82760853
23.28927048	24.10369617
