Desplaz. [mm]	Fuerza [N]
11.1	1668
11.1	1667
11.14	1667
11.14	1666.528037
11.15680927	1665
11.2	1665
11.22	1665
11.24840528	1665
11.26	1665
11.27214949	1664
11.31	1663.295
11.35	1663
11.35	1662.973764
11.35656752	1662
11.40075137	1662
11.43	1661.546592
11.45347515	1661
11.47	1660
11.51	1660
11.51	1659.923326
11.51	1659
11.57	1659
11.6	1659
11.61581862	1658
11.64	1658
11.65810675	1656
11.68	1656
11.70758893	1656
11.73362717	1655
11.75	1655
11.76076289	1653
11.80079821	1653
11.83	1653
11.83	1651
11.88	1651
11.88380474	1649
11.93	1649
11.96	1648.847516
11.98410072	1647
12	1647
12.03687879	1645
12.04	1645
12.04	1641
12.09	1641
12.09	1637
12.14	1634.224694
12.16	1633
12.21	1627
12.21236503	1601
12.24	1601
