Desplaz. [mm]	Fuerza [N]
34.54	119.8
34.54	120.5
34.99	120.9849059
35.24	121.3
35.33198071	122.1
35.74	122.6703701
36.05	122.8
36.05	122.8
36.59430179	123.6
36.91	123.6
36.91	125.1
37.63	125.1
37.74907622	125.1
38.13	125.1
38.20203111	125.9
38.54	126.5795649
38.84678596	127.4
38.95	127.4
39.33	127.501784
39.48979162	128.2
39.74	128.2
39.74	128.6137753
40.01597172	128.9
40.24	128.9
40.24	129.7
40.85615165	130.5
40.97	130.5
41.36955361	130.5
41.43	131.2
41.77	131.2
41.92378774	131.2
42.3	131.9360526
42.61	132
42.61	132.2696992
42.8641314	132.8
43.07	133.4464886
43.41	133.5
43.47658133	134.3
43.92	134.3
44.24	134.3
44.35394391	134.3
44.64	134.3
44.64	134.7321944
44.80761027	135.8
45.14	135.8
45.48	135.8
45.55492023	136.6
45.88	136.6
45.95475953	136.6
46.29	136.6
46.44199065	138.1
46.74	138.1
47.10983348	138.1
47.12	138.9
47.5	138.9
47.87438782	139.6
48.18599145	139.6
48.33	139.6
48.33	140.2100208
48.79782105	140.4
48.90805548	140.4
49.14	140.4
49.44218615	141.1
49.64	141.7523223
50.0335855	141.9
50.34389584	141.9
50.35	141.9
50.35	142.7
50.84	142.7
50.91234081	142.7
51.24	142.7
51.24	143.4
51.68	143.4
51.74956215	144.2
52.30477702	144.2
52.39	145.5858313
52.81	145.7
52.81	145.7
53.1667336	145.7
53.28	145.7
53.28	145.7618348
53.80644994	146.5
54.02	146.6258042
54.25925027	147.2
54.45	147.8122609
54.90720519	148
54.98563547	148
55.29	148
55.38045088	149.5
55.68	149.5
55.98614822	150.3
56.08	150.3
56.46548746	151.1
56.55	151.8
56.95	151.8
57.23507249	151.8
57.61426732	151.8
57.71	151.8
57.98358064	152.6
58.2	153.4
58.56	153.4
58.68418839	153.4
59.09	153.9719845
59.45	154.1
59.62819302	154.9
59.81	154.9
60.16	154.9
60.16	155.5467167
60.66	155.6
60.67090919	155.6
61.09	156.0719334
61.4	156.4
61.43301826	157.2
61.8	157.2
62.2425603	157.9
62.34658238	157.9
62.64	157.9
62.64	158.3851372
62.80109181	158.7
63.23479306	159.5
63.53	159.5
63.9	159.5
64.14660996	159.5
64.31	160.0705756
64.735552	160.2
65.01307785	161
65.08	161
65.21266144	161
65.47	161
65.78191384	161.7
65.91	161.7
65.94740398	161.7
66.39	162.2482055
66.5276424	163.3
66.87	163.3
67.19	163.3
67.51	163.3
67.70147306	164
67.94	164
68.5	164.8
68.87370267	165.6
69.14186018	165.6
69.23	165.6
69.30047298	165.6
69.62	165.6
69.98054868	165.6
69.99	165.8026147
70.17063741	166.3
70.583681	167.1
70.79	167.1
70.98537083	167.1
71.28820111	167.8
71.6	167.8
72.12	168.6
72.54411104	169.4
72.89376874	169.4
73.08049888	169.4
73.25	170.0806002
73.67	170.1
74.09648664	170.9
74.43225449	170.9
74.45	171.7
74.94	171.7
75.2275902	171.7
75.27	171.7
75.58729105	172.4
75.80432028	172.4
76.1	172.4
76.29487463	173.2
76.6	173.8961215
76.91	174
77.33816491	174
77.35	174.7
77.84	174.7
78.13531649	174.7
78.2295101	175.5
78.55	175.5
78.55	176.2
78.96	176.2
79.13046749	176.2
79.39	176.2
79.49224154	177
80.01482314	177
80.17	177
80.36886604	177.8
80.67	178.4815806
81.06	178.5
81.26388899	178.5
81.69986087	179.3
81.82	179.3
82.25	179.3
82.39353147	180.1
82.66	180.8
83.06	180.8
83.37924402	181.6
83.61763297	181.6
83.95	181.6
84.27	181.6
84.27	181.6
84.58983435	181.6
84.69	181.6
84.88114951	182.3
85.24	182.7810452
85.56244722	183.1
85.89	183.1
86.03066294	183.1
86.31	183.1
86.42833942	183.9
86.79	184.4326941
87.21846291	184.6
87.4665602	184.6
87.52	184.6
87.67914462	185.4
87.93	186.8605333
88.34	186.9
88.58209663	186.9
88.78	186.9
88.96746883	186.9
89.33	187.6789712
89.68	188.349378
89.98	189.2
89.98	189.2
90.47	189.2
90.47	189.2
90.91983852	190
91.21	190
91.21	190.7
91.64	190.9315602
91.90167769	191.5
92.02	191.5
92.18418886	191.5
92.5	191.5
92.84259861	192.3
93.22668225	192.3
93.24	193
93.68	193
93.86638265	193
94.06	193
94.06	193.3562341
94.16430248	193.8
94.64	194.2238769
94.98	194.4823353
95.21751779	193.8
95.29	193.8
95.29	194.5
95.77	194.5
95.91771044	195.3
96.14	195.3
96.14	196.1
96.49322131	196.1
96.84873684	196.1
96.92	196.1
97.35	196.1
97.50622931	196.8
97.74	196.8
97.74	197.6
98.24	197.6
98.49154964	197.6
98.57	197.6
98.57	198.4
99.04	198.4
99.238482	198.4
99.37	198.4
99.45816201	199.1
99.86	199.1
100.1645752	199.1
100.4203399	199.1
100.6	199.1
101.007815	199.9
101.1	200.7
101.5	200.7
102.0229763	201.4
102.1	201.4
102.4	201.4
102.4	201.4
102.4553469	202.9
103.1	202.9
103.3251677	202.9
103.5	202.9
103.8808452	202.9
104.1318785	203.7
104.3	203.7
104.6052243	204.5
104.7	204.5
105.2	204.5
105.4155794	204.5
105.6	204.5
105.9534661	205.2
106.2836569	205.2
106.3	206
106.8	206.063643
106.9742486	206.8
107.2	206.8
107.6	206.8
107.7078136	207.5
108.2	207.5
108.5	207.8495017
108.7459538	208.3
108.8	208.3
108.9163592	207.5
109.2	207.5
109.2	207.5
109.2	209
109.8	209
110	209.1879971
110.2191665	209.8
110.4	209.8
110.8	209.8
110.8	209.8
110.8	210.5358385
111.2874457	210.6
111.4811535	210.6
111.6	210.6
112	210.6
112.1724002	211.3
112.5	211.8628086
112.8047861	212.1
112.9	212.1
113.0780052	212.9
113.5985703	212.9
113.7	212.9
114.0894176	212.9
114.1	212.9
114.5610696	213.6
114.6540342	213.6
114.9	213.6
114.9	213.6
115.1051494	215.1
115.5	214.4178512
115.8	214.639381
116.1053638	215.1
116.2	215.1
116.4628573	215.1
116.6	215.7105366
116.944481	215.9
117.2187877	215.9
117.4	215.9
117.4985135	215.9
117.8	216.5547408
118.2	216.7
118.526824	216.7
118.7	217.3821283
119.1	217.4
119.1714207	217.4
119.5	217.4
119.6201693	218.2
119.9	218.7184899
120.2	219
120.2715296	218.2
120.6	218.2
120.6	219
121	219
121.4086379	219
121.5	219
121.9	219
122.1766843	219
122.3	219
122.4579849	219.7
122.7	220.31225
123.1	220.5
123.4676959	219.7
123.5	219.7
123.5990029	219.7
123.9	219.7
124.3592118	219.7
124.4	219.7
124.8	220.0501051
125.1	220.5
125.1704472	220.5
