Desplaz. [mm]	Fuerza [N]
81.84	65.61
82.16026225	65.61
82.35602287	65.61
82.55	65.61
82.55	66.04091367
82.93274048	66.38
83.12188279	66.38
83.39	66.38
83.74245444	67.14
83.979909	67.9
84.18	67.9
84.3019047	67.9
84.67	68.52180902
85.08	68.66
85.08	68.66
85.55002715	68.66
85.76388714	69.43
85.91	69.43
86.28	69.43
86.42902917	70.19
86.66	70.19
87.06	70.19
87.14314615	70.95
87.75462265	70.95
87.86	71.72
88.26	71.72
88.38652968	71.72
88.78914602	72.48
89.09	72.48
89.10581275	72.48
89.64	73.02287402
89.9	73.24
89.96390901	74.77
90.38	74.77
90.74	74.77
90.74	74.77
91.27719574	74.77
91.52	74.77
91.93425422	76.29
92.02942006	76.29
92.35	76.29
92.35	76.29
92.85	76.29
92.88270617	77.06
93.23	77.06
93.36061449	77.06
93.68	77.56434628
94.07	77.82
94.12520936	77.82
94.46	77.82
94.46	78.1546275
94.6646849	78.58
94.91	78.58
95.23	78.58
95.26893278	78.58
95.7	79.05155963
96.02227924	79.35
96.05	79.35
96.41004851	80.11
96.5666789	80.11
96.87	80.11
96.87	80.73481941
97.31213788	80.87
97.44191512	80.87
97.67	80.87
97.84188294	81.63
98.1	81.63
98.1	81.63
98.41469395	81.63
98.57	82.29721747
99.04	82.4
99.14720785	82.4
99.36	83.02413172
99.7	83.16
99.7	83.16
99.76574044	83.16
100.2	83.16
100.5309933	83.16
100.7887181	83.92
100.9	83.92
101.3	83.92
101.4983132	84.69
101.8	84.69
101.8	85.45
102.3	85.45
102.6	85.45
102.7383668	85.45
103	85.45
103.4076351	86.21
103.5	86.98
103.9	86.98
103.99622	86.98
104.3084558	86.98
104.6	86.98
104.6	86.98
104.777588	86.98
105	86.98
105.1695692	87.74
105.5	88.28627015
105.9	88.5
106.0832864	88.5
106.2	88.5
106.2	89.26
106.7	89.26
106.8793851	89.26
107.1	89.26
107.5341888	90.03
107.6331408	90.03
108	90.44257238
108.4	90.79
108.5625657	90.79
108.7	90.79
108.7	91.16307743
108.9515121	91.55
109.2	92.32
109.5	92.32
109.6697949	92.32
110	92.32
110.3	92.32
110.3	92.97946883
110.8	93.08
110.9549455	93.08
111.2	93.08
111.2	93.65205046
111.426521	93.84
111.7112428	93.84
112.1	94.27415644
112.4	94.6
112.5601394	94.6
112.8	94.6
113.1671884	95.37
113.5558923	95.37
113.611208	95.37
114	95.37
114.2387816	96.13
114.4	96.13
114.8	96.13
114.9175772	96.89
115.3	96.89
115.7	96.89
115.9606899	97.66
116	97.66
116.435834	97.66
116.5	98.42
117	98.42
117.1589395	98.42
117.4403793	98.42
117.7	98.42
117.7	98.42
118.0255152	98.42
118.1	99.18
118.5	99.18
118.8593272	99.18
119.0084906	99.95
119.3	99.95
119.3	99.95
119.3	100.7
119.9	100.7
120.1070474	100.7694569
120.5	101.5
120.6212721	101.5
121	101.8419516
121.4099785	102.2
121.5249566	102.2
121.8	102.2
122.1574349	102.2
122.3	103
122.7	103
122.9737998	103
123	103
123.3044431	103.8
123.5	104.5
123.9	104.5
124.0971077	104.5
124.2	104.5
124.2	104.5
124.4442779	104.5
124.9766732	105.3
125	105.3
125.5	105.3
125.6501634	105.3
125.8	105.3
126.0045424	106
126.4	106
126.4	106
126.4	106
126.9404971	106
127.3	106
127.3	106.8
127.5377304	106.8
128	107.3715991
128.3	107.6
128.7086714	108.3
128.9021461	108.3
129.1	108.8193091
129.4069355	109.1
129.6	109.1
130	109.1
130.4870854	109.7472191
130.7	109.1
131.1869533	110.6
131.2743138	110.6
131.6	110.6
131.6	110.6
131.9820598	110.6
132.1	110.6
132.5	110.6
132.8476476	112.2
133.1922855	112.2
133.2	112.2
133.6	112.2
133.93299	112.9
134.186668	112.9
134.4	112.9
134.4941971	113.7
134.9	113.7
135.3	113.7
135.7871018	114.4
136.0449853	114.4
136.1	114.4
136.5	114.4
136.9	115.2
136.9750754	115.2
137.3	115.2
137.3	115.6323088
137.4422749	116
137.9666813	116.7
138.1	116.7
138.4289575	116.7
138.5	116.7
138.9	116.7
138.9	116.7
138.9931235	116.7
139.4	117.1169999
139.7	117.5
139.7	117.5
139.7141163	118.3
140.2	118.3
140.5898147	118.3
140.6	118.3
140.666671	119
141.1	119
141.1347651	119
141.5	119
141.8	119.3628001
142.0799253	119.8
142.2	119.8
142.3990731	119.8
142.7	120.3354161
143.1	120.5
143.3757962	121.3
143.7113128	121.3
143.8	121.3
143.8675435	121.3
144.3	121.3
144.6	121.3
144.6668555	121.3
145.1	121.7930171
145.5	122.1
145.7656004	122.1
145.9	122.1
146.1458122	122.1
146.3	122.1
146.8	122.1
146.8533842	122.8
147.2	122.8
147.2	123.417489
147.588664	123.6
147.6936653	123.6
148	123.6
148.180537	123.6
148.4	123.6
148.7	123.6
149.3458284	124.4
149.5	124.4
149.6466449	124.4
150	124.9594999
150.4	125.1
150.516906	125.1
150.8	125.1
150.8	125.1
150.9111085	125.1
151.4866728	125.9
151.6	125.9
152	125.9
152.1490935	125.9
152.5	126.2118958
152.8306511	126.6
153.0551474	127.4
153.3	127.4
153.6	127.4
153.6	127.4
153.7465764	127.4
154.1	127.4
154.1	127.8038698
154.3373995	128.2
154.5	128.9
154.9	129.1702268
155.3	129.7
155.499367	129.7
155.7	129.7
156.1	129.7
156.1	129.7
156.6225472	129.7232972
156.9	130.5
156.9	130.5
157.3872574	130.5
157.497347	130.5
157.8	130.9593726
158.1068904	131.2
158.4015834	131.2
158.6	131.2
158.6	131.9798593
159	132.0659779
159.1494574	132.8
159.3	132.8
159.3	132.8
159.3	132.8
159.9	132.858831
160.1409603	133.5
160.4172533	133.5
160.6	133.5
161.0606181	134.3
161.2842179	134.3
161.4	134.3
161.4	135
162	135
162.0121104	135
162.4370612	135
162.6	135
162.9325328	135.8
163.1249843	136.6
163.4	136.6
163.722342	136.6
163.8	136.6
163.8	137.3
164.3	137.3
164.4512224	138.1
164.7	138.1
165.1	138.1
165.4690409	138.1
165.595233	138.9
165.9	138.9
166.1748977	138.9
166.4	139.6
166.7	139.6
166.7	139.6
167.0678786	139.6
167.1	139.6
167.1	139.6
167.3387272	140.4
167.9001452	140.4
168.0248415	140.4
168.3	140.6420064
168.568122	141.1
168.8114804	141.9
169.2	141.9
169.2	141.9
169.5310885	141.9
169.9	141.9
170.4506723	142.7
170.6029072	142.7
170.8	142.7
171.1827422	142.7
171.4670829	143.4
171.6	143.4
171.9593433	144.2
172.1	144.2
172.5	144.2
172.849169	144.2
172.9	144.2
173.207646	145
173.4193254	145.7
173.7	145.7
173.7	145.7
174.1	145.7
174.1	146.3961883
174.6	146.5
174.717662	146.5
175	146.5
175.3528631	146.5
175.7	146.5
175.7680875	146.5
176.2	147.0361722
176.5	147.2
176.7771298	148
177.0876977	148
177.3	148
177.3	148.9211772
177.7052116	149.5
177.8112736	150.3
178.2	150.3
178.5267246	149.5
178.6	150.2795928
179.1	150.4908652
179.3155855	151.1
179.4595417	151.1
179.8	151.1
179.875676	151.8
180.2	151.8
180.2	151.8
180.4102299	151.8
180.8	151.8
181.1	152.2460586
181.4	152.6
181.5185444	152.6
181.8	153.0885093
182.1459029	153.4
182.2	153.4
182.2	154.1
182.8	154.1
183	154.1
183.041566	154.9
183.5	154.9
183.8023223	154.9
184	155.4733162
184.3	155.6
184.5445193	155.6
184.7	155.6
184.7	155.6
185.1	155.6
185.1739664	156.4
185.5	156.4
185.5939523	156.4
186	156.8448815
186.2807486	157.2
186.4	157.2
186.4958122	157.9
186.8	158.4251268
187.2	158.7
187.2875661	157.9
187.5	157.9
187.7776076	158.7
188	158.7
188.4283212	159.5
188.8	159.5
189.2	159.5
189.2329224	160.2
189.6	160.2
189.6147724	161
190.1	161.3492657
190.4899455	161.7
190.6175275	161.7
190.9	161.7
191.2	161.7
191.2418683	162.5
191.7	162.5
191.7	163.0313948
192.074694	163.3
192.3367438	163.3
192.5	163.9090892
192.8	164
192.8	164
192.9688825	164
193.3	164
193.4985478	164.8
193.8	165.2448418
194.1333134	165.6
194.5	165.6
194.8482772	165.6
194.9	165.6
195.1864641	166.3
195.3	166.3
195.8538067	166.449811
196.0735974	167.1
196.1	167.1
196.4307736	167.1
196.6402892	167.8
196.9	167.8
196.9941503	167.8
197.4	168.4586672
197.7	168.6
197.7	168.6
197.8449528	168.6
198.2	168.6
198.2	169.0813728
198.5267627	169.4
198.6	168.6
199.1	168.6661687
199.2001033	169.4
199.5	169.4
199.8053739	170.1
199.9246285	170.9
200.2	170.9
200.6	170.9
200.9894384	171.7
201	171.7
201.059636	172.4
201.7653249	172.4
201.8	171.7
202.3	171.7
202.4149532	172.4
202.6	172.4
203.0345861	173.2
203.1	173.2
203.1	173.2
203.4842261	173.2
203.8155975	173.2
203.9	174
204.3	174
204.5204299	174.7
204.8	175.2264927
205.183718	175.5
205.4161349	175.5
205.6	175.5
205.9	175.5
206.2469561	176.2
206.3	176.2
206.3	177
206.9	177
207.2851303	177
207.5	177
207.5936851	177.8
208	178.0748966
208.2795007	178.5
208.4	178.5
208.4	178.5
208.8360919	178.5
209.1594318	178.5
209.2	178.5
209.2	179.3
209.7	179.3
210.1337339	180.1
210.3538219	180.1
210.4	180.1
210.4	180.8
210.7880401	180.8
211.1	180.8
211.9192516	181.6
212	181.6
212.4013728	182.3
212.9	182.3
213.4844463	183.1
213.7	183.1
214.1095057	183.9
214.3183428	183.9
214.5	184.4021154
214.9	184.6
214.9332127	184.6
215.3	184.9485894
215.607434	185.4
215.7	185.4
215.7	186.1524809
216.381394	186.9
216.6	186.9
216.6756348	187.7
217	187.7
217.3	187.7
217.3	188.2099819
217.4730594	189.2
217.8	189.2
218.0530512	189.2
218.3335497	189.2
218.7	189.8122782
219	190
219.3472895	190.7
219.4	190.7
219.5499788	190.7
219.9	190.7
220.3	190.8082386
220.5923773	191.5
220.6	191.5
221	191.5
221.4560113	192.3
221.5	192.3
221.9601352	193
222.142481	193
222.2	193
222.2	193.8
222.7	193.8204554
222.8390365	194.5
223.1	194.5
223.1	194.5
223.6	194.5
223.8858826	194.5
224	196.1
224.4	196.1
224.7	196.1
224.7	196.1
224.7	196.8
225.2	196.8
225.6414954	197.6
225.8396317	197.6
225.9	197.6
225.9	198.4
226.3	198.4
226.6824676	198.4
226.8756331	199.1
227.2	199.1
227.3817665	199.9
227.6	199.9
228.1	200.0529703
228.312183	200.7
228.4	200.7
228.5572163	200.7
228.8	200.7
228.8141855	201.4
229.3	201.4
229.3	200.8723425
229.683922	200.7
230	200.7205283
230.1574732	201.4
230.4	201.4
230.4	202.2
230.9	202.2938462
231.1269595	202.9
231.4242313	202.9
231.7	202.9
232	202.9
232.3322827	203.7
232.5	203.7
232.749849	204.5
233	204.5
233.4	204.5580625
233.6109711	205.2
233.7	205.2
234.0691808	205.2
234.1	206
234.5	206
234.928343	206.8
235.2742816	206.8
235.3	206.8
235.3	206.8
235.8	206.8203016
236.0021812	207.5
236.2	207.5
236.6	207.5
237.0598014	208.3
237.3175146	208.3
237.5	208.3
237.8	208.3
238.2352144	209
238.3	209
238.786707	209
238.9840865	209
239	191.5
