Desplaz. [mm]	Fuerza [N]
7.662	22.13
7.662	22.7738845
7.712435844	22.89
7.714	22.89
7.76	22.89
7.783	22.89
7.784165756	22.89
7.829	22.89
7.829	22.89
7.862232317	22.89
7.873	22.89
7.913	22.89
7.913	22.89
7.961407065	22.89
7.987	22.89
7.98818525	22.89
8.033	22.89
8.033	24.41
8.077	24.13644371
8.101962456	22.89
8.115	24.41
8.155	24.41
8.155	24.41
8.164043648	24.41
8.205	24.41
8.239	24.41
8.261492724	24.41
8.28	24.41
8.310391508	24.41
8.32	24.41
8.359	24.71377378
8.385227871	25.18
8.397	25.18
8.410638057	25.18
8.438	25.18
8.4699755	25.18
8.487	25.18
8.526	25.18
8.56	25.18
8.56	25.18
8.604	25.18
8.618958134	25.18
8.656	25.18
8.699	25.18
8.723	25.18
8.723	25.18
8.770606207	25.94
8.78311989	25.94
8.811	25.94
8.853	25.94
8.875161002	25.94
8.89	25.94
8.894994135	25.94
8.928	25.94
8.968	25.94
8.968	26.7
9.015	26.7
9.015	26.7
9.060868223	26.7
9.0852374	26.7
9.09	26.7
9.132	26.7
9.132	26.7
9.163439641	26.7
9.18	26.7
9.21945163	26.7
9.227	26.7
9.262487174	27.47
9.29209571	27.47
9.295	27.47
9.336	27.47
9.349805966	27.47
9.384	27.47
9.423646739	28.23
9.455538084	27.47
9.457	27.47
9.503	27.47
9.517235007	27.47
9.54	27.47
9.54	27.47
9.587319383	27.47
9.595	28.05111771
9.641288749	28.23
9.655543997	28.23
9.675701993	28.23
9.703	28.23
9.703	28.23
9.711522351	28.23
9.75	28.23
9.751296072	28.99
9.801	28.44992872
9.827	28.36479154
9.839234591	28.99
9.868	28.99
9.879453604	28.23
9.908	28.23
9.944580671	28.23
9.953	28.23
9.972412802	28.99
10.01385464	28.99
10.04	28.99
10.07	28.99
10.07539608	28.99
10.11	28.99
10.17	29.75
10.17	29.75
10.21320218	29.57523283
10.23	28.99
10.23652674	29.75
10.28	29.75
10.30432544	29.75
10.32	29.75
10.35039218	29.75
10.37	29.75
10.41	29.75
10.44	29.75
10.45547234	29.75
10.48	29.75
10.51549261	29.75
10.53	29.75
10.54162944	29.75
10.56	30.28556976
10.59453137	30.52
10.6	30.52
10.6010157	30.52
10.64	30.52
10.67241094	30.52
10.68	30.52
10.73810671	30.52
10.75165371	30.52
10.77	31.21555818
10.81	31.28
10.81	31.28
10.81	31.28
10.85	31.45505384
10.85639451	32.04
10.9	32.04
10.9	32.04
10.9	31.54121383
10.9228583	31.28
10.97004016	31.28
10.98	31.28
11.01	31.28
11.02389988	31.28
11.06	31.93403034
11.09	32.04
11.11198169	32.04
11.14	31.28
11.17	31.28
11.17	32.04
11.22	32.04
11.23785988	32.04
11.26	32.04
11.27737058	32.04
11.33205733	32.04
11.34	32.58489174
11.37655423	32.81
11.38	32.04
11.43	32.04
11.43	32.81
11.48	32.81
11.51	32.81
11.51878845	32.81
11.54	32.81
11.57441114	32.81
11.58	32.81
11.62	32.81
11.66311797	32.81
11.68164116	32.81
11.7	32.81
11.73046603	32.81
11.75	32.81
11.79	32.81
11.79	32.81
11.82284732	33.57
11.84	32.99253072
11.88808221	32.82949992
11.912838	33.57
11.92	33.57
11.92	33.57
11.96	33.57
11.96516623	33.57
12	33.57
12.02533487	33.57
12.05050127	33.57
12.07	33.57
12.07	34.26618377
12.11	34.33
12.11	34.23320003
12.11381941	33.57
12.16	33.9765346
12.19660558	34.33
12.2	34.33
12.2	34.33
12.25827077	34.33
12.28	34.33
12.28100149	34.33
12.32	34.33
12.32	34.33
12.34239413	34.33
12.37	34.33
12.40657611	34.33
12.42302344	35.1
12.44	35.1
12.45944494	35.1
12.49	35.1
12.53	35.1
12.5371462	35.1
12.56	35.1
12.56	34.35379698
12.6	34.33
12.62519823	35.86
12.65	35.86
12.69	35.86
12.71586669	35.86
12.73	35.86
12.7347343	35.86
12.79677189	35.86
12.81	35.86
12.84870378	35.86
12.85	35.86
12.9	35.86
12.91147371	35.86
12.93	35.86
12.93	35.86
12.98	35.86
12.9964642	35.86
13.05	35.86
13.09243927	35.86
13.11	35.86
13.15	35.86
13.15896172	37.38
13.20686674	37.38
13.22	37.38
13.26	37.38
13.26	37.38
13.26526211	37.38
13.3	37.38
13.3	37.38
13.3582379	37.38
13.38	37.38
13.38	37.38
13.42	37.38
13.44417277	37.38
13.46	37.38
13.52	37.38
13.55807967	37.44107421
13.59	38.15
13.6079511	37.38
13.62	38.0428062
13.67	38.15
13.67	38.15
13.69698031	38.15
13.7300602	38.15
13.75	38.67581444
13.78656573	38.91
13.79	38.91
13.81796557	38.91
13.84079077	38.15
13.87	38.36774156
13.8944481	38.91
13.92	39.67
13.95	39.67
13.95104746	38.91
13.99	38.91
13.99	38.91
14.02986783	38.91
14.04	39.67
14.08	39.67
14.10575271	39.67
14.12	39.67
14.12	39.67
14.16846809	39.67
14.17	39.67
14.19742024	39.67
14.24	39.67
14.26252689	39.67
14.29	39.67
14.33	39.67
14.34943293	39.67
14.37	39.67
14.4	39.67
14.4	39.67
14.45172044	39.67
14.4741517	39.67
14.48	39.67
14.52856888	39.67
14.53239571	40.44
14.56	40.44
14.56	40.44
14.58953795	40.44
14.61	40.44
14.66	40.41974396
14.68276523	39.67
14.69	39.67
14.69	40.44
14.74	40.44
14.75552499	40.44
14.78	40.44
14.82	40.44
14.82	40.44
14.86	40.73320988
14.88910681	41.2
14.89	41.2
14.93	41.2
14.94686567	40.44
14.98	40.44
14.99784846	41.2
15.02	40.44
15.06	40.44
15.1	40.44
15.1	40.44
15.13639302	41.2
15.14105224	40.44
15.18	40.44
15.18	41.2
15.23	41.2
15.27	41.2
15.28768416	41.96
15.3	41.96
15.3	41.96
15.34850778	41.96
15.35280761	41.2
15.39	41.2
15.45	41.96
15.46938503	41.96
15.47	41.96
15.48944952	41.96
15.51	41.96
15.55	42.06689223
15.57363616	42.72
15.59	42.50262482
15.62601957	41.96
15.63	41.96
15.64762762	41.96
15.67	41.96
15.69517674	41.96
15.72	41.96
15.76	41.96
15.76668676	42.72
15.82513633	42.72
15.83	41.98239934
15.87	42.02078229
15.88315839	42.72
15.91	42.72
15.92148736	42.72
15.96	42.72
15.99	42.72
16.028002	42.72
16.04	42.72
16.08	42.72
16.12841479	43.49
16.13	43.49
16.18	43.49
16.20590443	43.49
16.21	43.49
16.21319354	42.72
16.25	43.18537865
16.29	43.49
16.29	43.49
16.32217605	43.49
16.35623708	43.49
16.36	44.25
16.4	44.25
16.42679862	44.25
16.46	44.25
16.49	44.25
16.49	44.25
16.50422878	44.25
16.56381299	44.25
16.57	44.25
16.61	44.25
16.63373013	44.25
16.65	44.25
16.65	44.25
16.69558439	44.25
16.7	44.25
16.72003725	44.25
16.77	44.25
16.78121619	44.25
16.81	44.25
16.85	44.25
16.85	44.25
16.89843052	44.25
16.9	44.25
16.9	45.01
16.95	45.01
16.97	45.01
17.01050761	45.01
17.02	45.01
17.05919385	45.01
17.09507683	45.01
17.1052042	45.01
17.14	45.01
17.17657164	45.01
17.18	45.01
17.1812975	45.01
17.23	45.31240499
17.25708201	45.78
17.29519327	45.01
17.3	45.78
17.34	45.78
17.3856444	45.78
17.39	45.78
17.43	45.78
17.47573219	45.78
17.50617473	45.78
17.51714308	45.78
17.55	45.78
17.56554454	45.78
17.59	45.78
17.64	45.78
17.64111276	45.78
17.68	45.78
17.71	45.78
17.75577082	45.78
17.77860915	46.54
17.8	46.54
17.81685583	46.54
17.86457984	46.54
17.87	46.54
17.92	46.64045148
17.94834986	47.3
17.96	47.3
17.96	46.54
18	46.87864516
18.03656869	47.3
18.05155247	47.3
18.08	47.3
18.08	46.68233555
18.12	46.54
18.16	47.3
18.16	46.54
18.22	46.54
18.25	46.54
18.26767973	46.54
18.28	46.54
18.28432246	47.3
18.33	47.3
18.35578981	47.3
18.37	47.3
18.41577524	47.3
18.43352391	46.54
18.45	46.54
18.49	46.54
18.49736686	47.3
18.53	47.3
18.57854962	47.3
18.59816985	47.3
18.61	47.3
18.65	47.3
18.65	47.3
18.69577157	47.3
18.70926895	48.07
18.74	47.68673458
18.77611308	47.3
18.78547055	48.07
18.81	48.07
18.81645154	48.07
18.86	48.07
18.87129878	48.07
18.9	48.07
18.94	48.07
18.94925675	48.07
18.98	48.60718143
19.02	48.83
19.02	48.83
19.02718492	48.07
19.06	48.07
19.06653554	48.83
19.11	48.83
19.1503997	48.83
19.17131462	48.83
19.19	48.83
19.19	48.83
19.22206158	48.83
19.23108973	48.07
19.27	48.07
19.27130431	48.83
19.32	48.83
19.35	48.83
19.36783729	48.83
19.39	48.83
19.42882998	48.83
19.43714878	49.59
19.47	49.59
19.47134189	49.59
19.52	49.59
19.55	49.59
19.56531153	49.59
19.59	49.59
19.59	49.59
19.63841589	49.59
19.64109187	49.59
19.68	49.59
19.68	49.59
19.72	49.59
19.73114983	49.59
19.76	50.24650715
19.79	50.35
19.83	50.35
19.83	50.35
19.86956556	50.35
19.89	50.35
19.92	50.35
19.96	50.35
19.9715507	51.12
20	51.12
20.04	51.12
20.05113883	50.35
20.08	50.35
20.10607364	51.12
20.12	51.12
20.16	51.12
20.1676785	51.12
20.22	51.12
20.25004034	51.12
20.27176447	51.12
20.29	51.12
20.33	51.12
20.33105839	50.35
20.37	50.77862347
20.4020027	51.12
20.41	51.12
20.43680634	51.12
20.48617483	51.88
20.49513408	51.12
20.53	51.77318873
20.57	51.88
20.59500055	52.64
20.6223207	51.88
20.65	51.88
20.65	51.88
20.67432746	51.88
20.7	52.34056341
20.73460542	52.64
20.74	51.88
20.77	51.88
20.77	52.33157543
20.79486651	52.64
20.82	51.94260896
20.86	51.88
20.88211217	52.64
20.9	52.64
20.94	52.64
20.97292286	52.64
20.99	52.64
21.02	52.64
21.03327972	52.64
21.06	52.64
21.07552677	53.41
21.1	53.41
21.11675745	53.41
21.15	53.41
21.17261702	53.41
21.20076605	53.41
21.23	53.41
21.23	53.41
21.2584222	53.41
21.27	53.41
21.31	53.41
21.31	53.41
21.34803479	53.41
21.36	53.41
21.41	53.41
21.42817397	53.41
21.44357385	54.17
21.47	54.17
21.50025061	54.17
21.51	54.17
21.55	54.17
21.59261535	54.17
21.62722264	54.17
21.63	54.17
21.67	54.17
21.67	54.17
21.6813067	54.17
21.73	54.17
21.75402662	54.17
21.77873548	54.93
21.79	54.93
21.79	54.46157408
21.82210486	54.17
21.84	54.17
21.88	54.17
21.89436121	54.17
21.93	54.17
21.96	54.17
21.96392637	54.17
22.01	54.17
22.03280719	54.17
22.04	54.17
22.04	54.17
22.04204568	54.93
22.13	54.93
22.13	54.93
22.19	54.94939504
22.19	55.69
22.24	55.69
22.26	55.11274154
22.29	54.93
22.34187511	55.69
22.37	55.69
22.3832353	55.69
22.41	55.69
22.440508	55.69
22.45	55.69
22.47040451	55.69
22.51	55.69
22.54	55.69
22.54	55.69
22.57065205	56.46
22.62	56.46
22.66	56.46
22.67560396	56.46
22.7	56.46
22.716919	55.69
22.75	55.69
22.78	55.75110005
22.78714463	56.46
22.82	56.46
22.82	56.46
22.86855239	56.46
22.8962525	56.46
22.9	56.46
22.94	56.46
22.95946282	55.69
22.99	56.31336711
23.02872622	56.46
23.03	55.69
23.08	55.78503081
23.10589738	56.46
23.11	56.46
23.14035761	56.46
23.15	56.46
23.18	56.46
23.1972597	56.46
23.24	56.46
23.24	56.46
23.28885979	56.46
23.30968333	56.46
23.32568237	56.46
23.35	56.46
23.37783329	56.46
23.39	56.46
23.39	56.46
23.39470001	56.46
23.45	56.46
23.47	56.5596745
23.4760183	57.22
23.52	57.22
23.55	57.22
23.55	57.22
23.56953163	57.22
23.6	56.76627577
23.63875028	56.46
23.64075196	57.22
23.67	57.22
23.67	57.22
23.70444142	57.22
23.72	57.22
23.76	57.22
23.76	57.22
23.7928766	57.22
23.81539786	57.22
23.84	57.22
23.88	57.22
23.92	57.98
23.96588118	57.22
23.97	57.22
23.97	57.98
24.02	57.98
24.05	57.98
24.06139659	57.98
24.08	57.98
24.08	57.98
24.12	57.98
24.16858395	57.98
24.17	57.98
24.18708151	57.98
24.23779953	58.75
24.25	58.20880939
24.29	57.98
24.31473256	58.75
24.34	58.75
24.37275952	58.75
24.39993454	58.75
24.41	58.75
24.41	58.75
24.44000154	58.75
24.46	58.75
24.5	58.75
24.54855828	58.75
24.55	58.75
24.59	58.75
24.61	58.8852309
24.62682308	59.51
24.66	58.9706158
24.7	58.75
24.7	59.51
24.75	59.51
24.78	59.51
24.79949117	59.51
24.82	59.51
24.82955305	59.51
24.86	59.51
24.88739495	59.51
24.91	59.51
24.91	60.27
24.96	60.27
24.98125872	60.27
24.99542189	60.27
25.02	60.27
25.03154653	60.27
25.07	60.27
25.07	60.27
25.08970935	60.27
25.12	59.61383508
25.15	59.51
25.17242565	59.51
25.19	59.51
25.19	59.51
25.23559855	59.51
25.24686929	59.51
25.27	59.51
25.30257277	59.51
25.31101781	60.27
25.35	60.27
25.35	60.73526101
25.37141777	61.04
25.39	61.04
25.41746027	60.27
25.4408086	60.27
25.47	60.27
25.4916009	60.27
25.51	60.27
25.51	60.27
25.55849955	60.27
25.56665624	61.04
25.59	61.04
25.63246071	61.04
25.65	60.41798496
25.69	60.3296283
25.71079498	61.04
25.72	61.04
25.73987015	60.27
25.76	60.93387864
25.8	61.04
25.81698283	61.04
25.85076451	61.04
25.88	61.04
25.90216122	61.04
25.92	61.04
25.92	61.04
25.95803388	61.04
25.9731667	61.04
26.01	61.04
26.05859021	61.04
26.07513514	61.04
26.08	61.04
26.13	61.04
26.13	61.04
26.18	61.04
26.18312037	61.8
26.22	61.8
26.22	61.8
26.23804049	61.8
26.27459102	61.8
26.29	61.14389271
26.32883199	61.04
26.33	61.04
26.34523818	61.04
26.37	61.04
26.39354959	62.56
26.43564328	61.8
26.45	61.8
26.49	61.8
26.49	62.56
26.54	62.56
26.58281492	61.8
26.59	62.53720545
26.63	62.56
26.6496994	62.56
26.66	62.56
26.69245814	61.8
26.7	61.8
26.74	61.8
26.74	61.97633783
26.75643513	62.56
26.79	62.02194325
26.83	61.8967536
26.84197992	62.56
26.86	62.56
26.89255966	62.56
26.9	62.56
26.9	62.56
26.94852983	62.56
26.95	62.56
26.98640946	63.32
27.02608021	62.56
27.03385485	62.56
27.06	62.93118226
27.09295734	63.32
27.11	63.32
27.1557407	63.32
27.16101958	63.32
27.2	63.32
27.23	63.32
27.2379651	63.32
27.27	63.32
27.27	63.70898065
27.30239662	64.09
27.31	64.09
27.31	64.09
27.36	64.09
27.36514268	63.32
27.4	63.85421312
27.44	64.09
27.44	64.09
27.48	64.09
27.4850643	64.09
27.52	64.09
27.55450751	64.09
27.56	63.32
27.6	63.32
27.6052285	64.09
27.64	64.09
27.64132884	64.09
27.69	64.09
27.69	64.09
27.71018039	64.09
27.74309607	64.09
27.76	64.09
27.8	64.09
27.84	64.09
27.84	64.09
27.87511538	64.09
27.89	64.09
27.90938455	64.09
27.95305441	64.09
27.96	64.77467569
28	64.85
28.02491441	64.85
28.05	64.85
28.08886599	64.85
28.10803557	64.85
28.13	64.85
28.13	64.85
28.17249055	64.85
28.18389478	64.85
28.21	64.85
28.25	64.85
28.26429028	65.61
28.3	65.61
28.33	65.61
28.37065909	65.61
28.38926424	65.61
28.42	65.61
28.46317321	65.61
28.48326188	65.61
28.5	65.61
28.54	65.61
28.56622714	65.61
28.58	65.61
28.62	65.61
28.62	65.61
28.64332445	65.61
28.6994197	65.61
28.7	66.38
28.74	66.1285108
28.76023507	65.61
28.78	65.61
28.78	66.38
28.83	66.38
28.86517094	66.38
28.89660934	65.61
28.91	65.61
28.93026309	66.38
28.95	66.38
28.99	66.38
29.05	66.38
29.07	66.38
29.07	66.38
29.11	66.38
29.14881523	66.38
29.15	66.38
29.17826387	66.38
29.19	67.000061
29.24	67.14
29.2532982	67.14
29.27	67.14
29.27	66.48404147
29.32	66.38
29.33743519	67.14
29.36	66.4823023
29.4	66.38
29.41138269	67.14
29.44	67.14
29.47	67.14
29.4951009	66.38
29.52	66.38
29.56	66.38
29.57391369	66.38
29.62362351	66.38
29.64	66.38
29.67654185	66.38
29.68	67.14
29.72	67.14
29.72	67.14
29.76560645	67.14
29.77308626	67.14
29.81	67.14
29.81719907	67.14
29.85	67.14
29.8840695	67.14
29.89923428	67.9
29.93	67.9
29.97019578	67.14
29.99807139	67.14
30.01	67.14
30.05	67.14
30.06353128	67.9
30.09	67.32642637
30.14	67.14
30.14	67.14
30.14	67.9
30.19	67.9
30.22	67.9
30.23333655	67.9
30.25	67.9
30.26994895	67.9
30.3	67.9
30.33	67.9
30.36791711	67.9
30.3886398	67.9
30.41	67.9
30.41	67.9
30.46	67.9
30.46651163	68.66
30.51	68.66
30.53384114	68.66
30.55313389	68.66
30.59	68.66
30.62	68.66
30.63986967	67.9
30.66	67.9
30.71447476	68.66
30.7382348	68.66
30.74	68.66
30.78	68.66
30.81939625	68.66
30.84	68.66
30.87039966	69.43
30.89159809	69.43
30.91	69.43
30.91	68.66
30.95038118	68.66
30.99	68.66
31.03856148	68.66
31.04102075	69.43
31.08	69.21151402
31.10992036	68.66
31.14716368	69.43
31.15	69.43
31.16671107	69.43
31.2	69.43
31.2197913	69.43
31.24	69.43
31.28	69.43
31.28	69.43
31.28	69.43
31.28	69.43
31.34410483	69.43
31.35	69.43
31.36585305	69.43
31.42	69.43
31.45	69.43
31.45720408	69.43
31.49543834	69.43
31.52	69.43
31.55453249	69.43
31.56317316	69.43
31.6	69.43
31.61714681	69.43
31.67185349	69.43
31.68	69.43
31.72	69.43
31.73768048	69.43
31.76	69.43
31.76	69.43
31.76	69.43
31.82	69.8919145
31.84	70.19
31.8512833	70.19
31.89	69.49512886
31.93	69.43
31.93	69.43
31.93	70.19
31.97	70.19
32.00731214	70.19
32.02	70.19
32.05	70.19
32.09	70.19
32.12655804	70.95
32.13	70.95
32.13	70.19
32.18	70.19
32.20340086	70.19
32.25415341	70.19
32.26	70.92614135
32.29	70.95
32.3010897	70.19
32.35	70.32822181
32.36953508	70.95
32.40815391	70.95
32.41	70.95
32.46	70.95
32.46	70.95
32.49882785	70.95
32.50317175	70.95
32.54	70.95
32.54	70.95
32.60801177	70.95
32.63	70.95
32.64967825	70.95
32.66	70.95
32.7	70.95
32.71117369	70.95
32.75	70.95
32.79067601	70.95
32.8	70.95
32.84	71.49395515
32.87	71.72
32.87	71.72
32.88359104	71.72
32.91	71.72
32.96	71.72
32.9812468	71.72
32.99	71.72
33.02656611	71.72
33.03	71.72
33.07	71.72
33.10663522	71.72
33.11	71.72
33.15565654	71.72
33.19	71.72
33.23	71.72
33.27	71.72
33.27	71.72
33.29194942	71.72
33.32	71.72
33.36964814	71.72
33.4	71.72
33.4132233	71.72
33.44	72.14017759
33.4788111	72.48
33.48	72.48
33.48	71.72
33.52	71.72
33.53943163	71.72
33.56	71.72
33.6	71.72
33.62492242	72.48
33.65	72.48
33.69	72.48
33.7107932	72.48
33.72	72.48
33.75464012	72.48
33.76	72.48
33.81	72.48
33.83813608	72.48
33.85	72.48
33.88615508	72.48
33.93	72.48
33.97	72.48
33.9710103	72.48
34.01	72.48
34.03493964	72.48
34.06	72.93919111
34.09715582	73.24
34.12971917	73.24
34.14	73.24
34.16650751	73.24
34.18696091	73.24
34.21	72.70186646
34.25059341	72.48
34.26	72.80833809
34.28623274	73.24
34.3	73.24
34.33282735	73.24
34.35	73.24
34.38	73.24
34.41470311	73.24
34.42	73.24
34.46293857	73.24
34.47703235	73.24
34.5	73.24
34.53886515	73.24
34.54	73.24
34.57804745	73.24
34.59	73.24
34.63	73.24
34.65997147	73.24
34.67529861	73.24
34.7	73.24
34.75	74.77
34.75511142	73.24
34.79	73.24
34.79	74.00366274
34.81638905	74.77
34.86623068	74.77
34.87	73.24
34.91	73.24
34.94187927	73.24
34.95	73.24
34.95128532	74.77
35	74.77
35.03	74.77
35.03	74.77
35.04961003	74.77
35.08	74.77
35.12	74.77
35.14789065	74.77
35.16	74.77
35.16398659	74.77
35.21256556	74.77
35.23	74.77
35.27575075	74.77
35.28	74.77
35.29944735	74.77
35.33	74.77
35.37	74.77
35.38705964	75.53
35.43822478	75.53
35.44	74.77
35.48	74.77
35.50558549	74.77
35.52	74.77
35.55518709	74.77
35.57387018	75.53
35.6	75.53
35.62508955	75.53
35.65	75.53
35.69	75.53
35.69	75.53
35.69664309	75.53
35.74	75.53
35.77608158	75.53
35.7976528	75.53
35.82	75.53
35.82	75.53
35.85855058	75.53
35.8654268	75.53
35.89	75.53
35.92797868	75.53
35.96124402	75.53
35.97	76.29
36.01	76.29
36.04658603	75.53
36.05	75.53
36.07467938	75.53
36.1	76.02865703
36.13256583	76.29
36.16523547	76.29
36.17	75.53
36.21	75.53
36.21	76.26751634
36.26	76.29
36.26	76.29
36.31	76.29
36.33742245	76.29
36.34	76.29
36.34521864	76.29
36.38	76.29
36.40614159	76.29
36.42	76.29
36.43129532	76.29
36.47	76.29
36.49591613	76.29
36.5	76.29
36.52745156	76.29
36.55	76.29
36.59	76.54804454
36.61375818	77.06
36.62	77.06
36.63404985	77.06
36.67	77.06
36.70668118	77.06
36.71328196	77.06
36.75	77.06
36.75318042	77.06
36.79	77.06
36.82033677	77.06
36.83	77.06
36.83	77.06
36.84973579	77.06
36.89690475	77.06
36.91	77.54535134
36.9487869	77.82
36.95	77.82
36.99	77.82
36.99885947	77.82
37.04	77.82
37.04	77.06
37.1	77.31335307
37.12	77.82
37.139122	77.82
37.15	77.82
37.2	77.82
37.20304038	77.06
37.24	77.06
37.24392432	77.82
37.29	77.82
37.32865297	77.82
37.34189907	77.82
37.36	77.82
37.36332162	77.82
37.4	77.82
37.42467142	77.82
37.45	77.82
37.48	77.82
37.48	77.82
37.49315964	77.82
37.52	77.82
37.52646269	78.58
37.57	78.58
37.59010105	78.58
37.61	78.58
37.65	78.58
37.66961323	78.58
37.69	78.58
37.70584655	78.58
37.73	78.58
37.73919075	78.58
37.78	78.58
37.79180324	78.58
37.83	78.58
37.86	78.58
