Desplaz. [mm]	Fuerza [N]
83.46	64.09
83.46	64.85
83.92	64.85
84.19744338	64.85
84.36524925	65.61
84.67	65.61
84.67	66.36032196
85.07	66.38
85.07	66.38
85.38608039	66.38
85.55	66.38
85.92	66.38
85.93281474	66.38
86.43831119	66.38
86.66	66.83967974
87.02212582	67.14
87.1	67.14
87.45376995	67.9
87.56994159	68.66
87.95	68.66
88.40799289	69.43
88.66400067	69.43
88.82858857	69.43
89.16	69.43
89.16	69.43
89.56929632	69.43
89.58	70.19
90.06	70.19
90.17324479	70.95
90.45	70.95
90.8	70.95
91.14296855	71.72
91.22	71.72
91.48210833	71.72
91.69	71.72
92.13	71.77919313
92.37244479	72.48
92.43	72.48
92.43	72.48
92.85	72.70561811
93.09582229	73.24
93.23	73.24
93.64	73.24
93.64	74.77
94.21	74.77
94.42	74.77
94.43128597	74.77
94.86	74.77
95.03268082	74.77
95.36	75.1897876
95.64481572	75.53
95.91141477	76.29
96.1	76.29
96.48925986	76.29
96.5	76.29
96.86902984	76.29
96.9	76.29
96.9	77.77940154
97.27209186	77.82
97.48	77.82
97.84	77.31954437
98.1	77.06
98.1	77.82
98.54	77.82
98.60490252	78.58
99.03	78.58
99.16951359	78.58
99.56932818	78.58
99.73	78.58
100.1130499	78.58
100.2	78.58
100.2231488	79.35
100.5	79.52579947
100.6999944	80.11
101	80.11
101.1119985	80.11
101.7530176	80.11
101.8	80.11
102.2	80.11
102.2	80.70802583
102.3978154	81.63
102.7	81.63
103.1	81.63
103.1	82.2623584
103.3343854	82.4
103.800557	82.4
103.9	82.4
104.3	82.4
104.6554348	82.4
104.8	82.98226941
105.1688594	83.16
105.3977083	83.92
105.5	83.92
105.8265464	83.16
105.9	83.16
106.3	83.16
106.3	83.92
106.8	83.92
106.9535293	84.69
107.2	84.69
107.5	84.69
107.5104652	84.69
107.9	84.69
107.9	84.90848053
108.1744475	85.45
108.4	85.45
108.8352452	85.45
109.0904542	86.21
109.2	86.21
109.3974658	86.21
109.6	86.96018331
110	86.98
110.4870395	87.74
110.6955042	87.74
110.8	87.74
111.2	87.74
111.2	87.74
111.6	87.74
111.6	87.74
111.7465806	87.74
112.1	88.04260339
112.3723515	88.5
112.7197905	88.5
112.8	88.5
112.9232094	88.5
113.3	88.91644555
113.6886192	89.26
113.7	89.26
113.7	89.26
114.2	89.26
114.2	90.03
114.6	90.03
114.9	90.03
114.9310674	90.79
115.3	90.21054472
115.7	90.03
115.7	90.52420668
116.0817804	90.79
116.2	90.79
116.2	90.79
116.7849123	90.79
117	90.79
117.2101965	90.79
117.3	90.79
117.3152742	91.55
117.9	91.55
118.1560857	91.55
118.3732641	91.55
118.6	92.05371056
118.9	92.32
119.0208317	92.32
119.4	92.32
119.7076061	92.32
119.8	92.41572169
120.0414938	93.08
120.2	92.32
120.6	92.32
120.6	92.57834917
120.8430606	93.08
121	93.08
121.4	93.08
121.5440538	93.84
122.1103108	93.84
122.2	93.84
122.2	93.84
122.6871497	93.84
122.7315884	94.6
123.1	94.6
123.1	93.86073286
123.5860315	93.93679003
123.8918349	94.6
123.9860015	95.37
124.2	95.37
124.6267082	96.13
124.9808274	96.13
125.1	96.13
125.2689828	96.89
125.6728114	96.89
125.9	97.26456905
126.203338	97.66
126.4234557	97.66
126.7	97.66
126.9237932	98.42
127.2	98.42
127.6	98.42
127.6	98.83667828
127.8866721	99.18
128.0340018	99.18
128.4	99.18
128.7055867	99.95
128.8	99.95
128.8	100.5663982
129.5	100.7
129.9	100.7
129.9	101.5
130.4689458	101.5
130.6	101.5
131	101.5
131.2	101.5
131.3152279	102.2
131.6	102.8953796
132	103
132.0107098	102.2
132.4	102.2
132.8105019	103.8
132.9388238	103.8
133.2	103.8
133.2	103.8
133.7	103.8
133.9005047	104.5
134.1	104.5
134.5	104.5
134.6459659	105.3
135	105.3
135.4	105.3596545
135.5959736	106
135.7	106
136.0056317	106
136.1	106.6954039
136.6	106.8
136.6	106.8
137	106.8
137.2844406	106.8
137.4075049	107.6
137.7	107.6
137.7395344	107.6
138.2	107.6
138.6342362	108.3
138.72357	108.3
139	108.6603679
139.4	109.1
139.4514677	109.1
139.8	109.5407379
140.1229768	109.9
140.2	109.9
140.5115135	109.9
140.9922487	109.9
141.031692	110.6
141.4	110.6
141.5946313	110.6
141.9	110.6
142.0193293	112.2
142.5515743	112.9
142.6	112.9
143.0812421	112.9
143.235671	112.9
143.5	112.9
143.7504261	114.4
144	114.4
144.3	114.7134536
144.6276268	115.2
144.7	115.2
145.0687567	114.4
145.1	114.4
145.5354094	115.2
145.6	116
146	116
146.3004263	116
146.4	116
146.683297	116
146.8564557	116
147.2	116.2689031
147.5475533	116.7
147.6	116.7
147.6	116.7
148	116.7
148.0959023	117.5
148.4	118.070718
148.8	118.3
148.979296	118.3
149.2	118.3
149.2	118.3
149.8	119
149.9351985	119
150.1	119
150.4	119.2914562
150.7900197	119.8
150.8	119.8
151.0191169	120.5
151.3	120.5
151.6	120.5
151.9523108	121.3
152.3	121.5794799
152.3154846	122.1
152.9	122.303973
153.1972257	122.8
153.3	122.1
153.7	122.1
154.1089525	123.6
154.2874302	123.6
154.5	123.6
154.9	123.6
154.9	123.6
154.9	124.4
155.5	124.4
155.7	124.4
155.9594954	124.4
156.1	125.1
156.6	125.1
156.7366399	125.1
157	125.1
157.3001889	125.9
157.6889437	125.9
157.8401148	126.6
158.1	126.6
158.4847696	126.6
158.6	126.6
158.9816696	127.4
159.2651293	127.4
159.4	127.4
159.8	127.4
159.9177222	127.4
160.2	127.4
160.2	128.2
160.7	128.5557918
160.8746197	129.7
161.218767	129.7
161.5	129.7
161.6571499	130.5
161.9	130.5
162.3	130.5
162.498052	131.2
162.8241482	131.2
163.1	130.7036686
163.5	130.5
163.8894974	131.2
163.9	131.2
163.9	132
164.4	132
164.5610108	132
164.8075575	132
165.1	132
165.2376969	132.8
165.5	132.8
165.9	132.8
166.2809495	133.5
166.4	133.5
166.8	133.5
166.8119176	134.3
167.3	134.3
167.6	134.3
167.8210482	134.3
168	134.3
168.124387	135.8
168.5	135.8
169.0533767	135.8
169.1974395	135.8
169.4177978	136.6
169.6	136.6
170.0568704	136.6
170.2155594	137.3
170.5	137.3
170.9	137.3627303
171.1124477	138.1
171.2	138.1
171.2	138.1
171.7	138.1
171.7106214	138.9
172.1	138.9
172.4	138.9
172.4	138.9
172.6889307	138.9
173.1347683	139.6
173.3	140.2559875
173.7	140.4
174.1269986	140.4
174.5	140.4
174.9	141.1
175.293521	141.1
175.6127231	141.1
175.7	141.8793064
176.2	141.9
176.409025	141.9
176.5	141.9
176.9345873	141.9
177.023414	142.7
177.3	142.7
177.3	142.8692641
177.9	143.4
178.2	143.4
178.4828042	144.2
178.6104352	145
179	145
179.1464793	145
179.5	145
179.8	145
179.8	145
179.9440139	145
180.3	145.4908185
180.7	145.7
180.8162099	146.5
181	146.5
181.235264	147.2
181.6385786	147.2
181.9	147.2
182.2858897	147.2
182.3	148
182.7	148
182.774441	149.5
183.1	149.5
183.1	149.5
183.4000132	149.5
183.8639372	149.5
183.9	150.3
184.3	150.3
184.4590986	150.3
184.7	150.3
184.7	151.1
185.3	151.4842683
185.6	151.8
185.7319596	151.8
185.9	151.8
185.96485	152.6
186.4	152.6
186.4	152.6
186.9	152.6
187.0946505	152.6
187.1125129	154.1
187.6	154.1
187.715049	154.1
188	154.1
188.3552281	154.1
188.5	154.1
188.9	154.246995
189.0967774	154.9
189.2	154.9
189.6	154.9
189.6	154.9
189.8206228	154.9
190	154.9
190.277468	155.6
190.5	156.337265
190.9	156.4
191.1448758	156.4
191.3	156.4
191.5865407	157.2
191.7	157.2
192	157.2
192.1166105	157.9
192.5	157.9
193.0524241	157.9
193.1714657	158.7
193.4	158.7
193.7	158.7
193.7	158.7
193.8387092	158.7
194.1	158.7
194.1	159.0090559
194.3704728	159.5
194.7252932	160.2
194.9	160.2
195.4	160.2
195.4869224	161
195.7	161
195.7920008	161
196.2	161
196.2	161.2762992
196.3966332	161.7
196.8711818	161.7
196.9	161.7
197.4	161.7
197.4	161.7
197.4101504	162.5
197.8	162.7671524
197.9713417	163.3
198.3	163.3
198.3129654	163.3
198.8687603	163.3
199	163.7481677
199.2849453	164
199.4	164
199.7683868	164.8
199.8	164.8
200.3835072	164.8
200.6	164.8
200.6141752	165.6
201.1	165.6
201.3210888	166.3
201.6	166.3
201.9218667	166.3
202.1353491	166.3
202.3	167.1
202.7	167.1
203.1	167.1
203.1647065	167.8
203.6	168.2013246
203.9218424	168.6
204.1491946	168.6
204.3	168.6
204.5415637	169.4
204.7	169.4
205.1	169.4
205.1	169.4
205.178793	169.4
205.7	169.8464695
206	170.1
206.3270736	170.1
206.5	170.9
206.8	171.1708963
207.107009	171.7
207.2	171.7
207.5518024	171.7
207.7080413	171.7
208	171.7
208.3267172	172.4
208.5	172.4
208.8	172.4
208.8	172.4
208.921634	172.4
209.3	172.4
209.3	173.2
209.8155192	173.8143264
210	174.2788819
210.3263227	174.7
210.5	174.7
210.7638631	174.7
210.9	175.5
211.4	175.5
211.6105067	175.5
211.7	175.5
211.960257	176.2
212.1	177
212.5	177
212.7774341	176.2
213	176.2
213.2205037	177
213.5797016	177
213.7	177.6430051
214.0479239	177.8
214.1	177.8
214.3030852	178.5
214.6	178.5
215	178.5
215.5	178.5
215.630166	179.3
215.7	179.3
216.0913011	179.3
216.3	119
216.7	119
