Desplaz. [mm]	Fuerza [N]
14.39	720.2
14.39	720.1059979
14.40941063	719.5
14.54	718.8494571
14.64	718.7
14.64	718.7
14.74403953	718.7
14.76906231	717.2
14.88	717.2
14.96266203	715.6
15.03	714.9
15.17	714.8797072
15.23621112	714.1
15.27	714.0787922
15.31956419	713.3
15.38	713.3
15.40618702	711.8
15.52	711.8
15.63571259	711.8
15.64	711.7457004
15.68820197	711.1
15.7860667	710.3
15.86	710.3
15.87173728	708.8
16.01	708.8
16.11	708.8
16.24935476	707.2
16.33389869	706.5
16.35	706.5
16.5	705.7
16.50309215	705
16.62	704.4753412
16.73	704.2
16.89043763	702.7
16.99837041	702.6787456
17.0693513	701.9
17.09	701.1
17.21	701.0470289
17.22978923	700.4
17.36	699.7542882
17.46	699.6
17.46	698.2025789
17.61	698.0780947
17.67601773	697.3
17.72	696.6
17.83	696.6
17.89148752	695
18.04950688	695
18.07	694.4756811
18.2	694.3
18.21993941	693.5
18.31	693.5
18.31	691.615936
18.39448262	691.2
18.48	691.2
18.48	690.7862622
18.54879177	690.5
18.68556135	690.5
18.70793047	689.7
18.8	689.7
18.86720545	688.9
18.95	688.5873144
19.0005151	688.2
19.13120369	687.4
19.17	686.091911
19.3	685.9
19.33598223	685.1
19.42	684.679694
19.53604222	684.4
19.54	684.0828818
19.61784093	683.6
19.66	683.6
19.76010206	683.6
19.8	682.1
19.91	682.1
20.01995195	679.8
20.05	679.8
20.18	679.5720338
20.27220868	679
20.28	679
20.28	678.3
20.4	678.3
20.4570387	676.7
20.54	676.2415737
20.65692972	676
20.70348159	676
20.76	676
20.87193445	674.4
20.93	673.7
21.04	673.2605254
21.12293874	672.9
21.13	672.9
21.17914799	671.4
21.3	670.6631034
21.38	670.6
21.42074187	670.6
21.52	669.528605
21.6121725	669.1
21.62	669.1
21.67247078	668.3
21.77	668.3
21.77	667.8374472
21.86203472	667.6
21.96893675	666.8
21.99	666.8
22.13	666.8
22.16253939	665.3
22.24	665.3
22.33980881	665.3
22.38	665.3
22.52990056	664.2484865
22.6	663.6889794
22.65682707	663
22.73	663
22.73	661.5
22.87	661.5
23.01	660.7
23.04455335	659.9
23.11	659.2558501
23.22	659.2
23.22	659.2
23.29574314	658.4
23.37	657.7912533
23.49	657.7
23.49	656.1
23.63	656.1
23.71	656.1
23.71	656.1
23.7459819	655.4
23.83	655.4
23.86389417	654.6
23.97	654.3277462
24.04055378	653.8
24.1	653.1
24.22	653.1
24.33981137	652.3
24.39478588	651.6
24.44	651.6
24.55597198	650.8
24.58	650.8
24.62466951	649.3
24.73	649.3
24.84	649.192153
24.89944139	648.5
24.95	648.5
25.02761363	647.7
25.07	647.0186469
25.21	646.97981
25.26908034	646.2
25.3	646.2
25.3	645.4
25.42	645.4
25.43002007	644.7
25.55	644.3513741
25.62919594	643.9
25.67	643.9
25.75300295	642.4
25.82	641.6672349
25.95	641.6
26.01400858	641.6
26.03	641.6
26.14988208	640.1
26.16	640.1
26.23926791	640.1
26.32	638.8700952
26.44	638.6
26.49901138	638.6
26.53	637.8
26.65	637.8
26.65	636.3
26.78	636.3
26.78	636.3
26.86534475	635.5
27.01	635.5
27.13668632	634.8
27.14	634.8
27.3	633.8832284
27.3613982	632.5
27.38	632.5
27.51	632.4788568
27.56792104	631.7
27.63	631.1258145
27.75	631
27.8171345	630.2
27.9	630.2
27.9	630.2
27.94713049	628.7
28.1793268	628.7
28.2	628.2578001
28.26617255	627.9
28.38	627.6642938
28.44421396	627.1
28.51	626.2046302
28.60091816	625.6
28.7054774	625.6
28.73	625.6
28.87	625.6
28.99673398	624.1
29	624.1
29.09092093	623.3
29.15	622.6
29.27	622.1583885
29.36	621.8
29.36	621.1853427
29.49	620.9464951
29.53512682	620.3
29.59	620.3
29.64973794	620.3
29.74	619.7298723
29.86613496	619.5
29.92958754	619.5
29.96	619.5
30.05067031	618
30.1	618
30.1	617.2607973
30.24	617.0678512
30.31798435	616.5
30.32	615.7
30.45	615.7
30.45	615.7
30.52336973	615.7
30.57	614.9
30.7	614.9
30.82861878	614.2
30.84	613.4
30.96	613.3767525
30.99780027	612.6
31.09	612.6
31.09	612.6
31.09	611.9
31.28	611.9
31.28	611.1
31.44548523	611.1
31.47	610.4
31.58	610.0413781
31.67	609.6
31.68677623	608.8
31.8	608.8
31.8	608.1909919
31.91500477	608.1
31.98974193	607.3
32.06	606.1560478
32.17	605.8
32.2620917	605.8
32.29	605.0210964
32.42825508	605
32.48955169	604.2
32.53	604.2
32.53449576	603.5
32.7	602.88587
32.77	602.4998702
32.85521348	602
32.9	602
32.9	602
33.02270431	602
33.06	601.2
33.21	600.7583817
33.26	600.4
33.33200812	599.7
33.42	599.005362
33.54	598.9
33.55843232	598.1
33.69086658	598.1
33.76	598.1
33.76	596.8763175
33.88	596.6
33.92243253	596.6
34	596.6
34.14	595.9
34.14	595.9
34.16413247	595.1
34.35310156	595.1
34.37	594.3
34.49	594.3
34.51688655	593.6
34.63	593.0680441
34.74	592.8
34.74	592.8
34.74	592.3562148
34.81084214	592
34.9	591.3193966
35	591.0322644
35.09763885	590.5
35.1	590.5
35.1	590.5
35.26	590.5
35.26381264	589.8
35.4	589.2326264
35.5	589
35.57133249	588.2
35.6	588.2
35.72	588.2
35.72	588.2
35.86798521	587.5
35.92926316	586.7
35.99	586.1690791
36.09	585.9
36.09	585.3258152
36.21	585.2
36.23300879	585.2
36.33	585.2
36.33	584.7705625
36.37037093	584.4
36.5	583.7914705
36.6	583.4294808
36.66575736	582.9
36.7	582.9
36.77189022	582.1
36.83	582.1
36.83	581.8935207
36.84243036	581.4
36.99	581.4
37.07674407	581.4
37.16957938	580.6
37.19	580.6
37.19	580.0402288
37.26996263	579.8
37.35	579.8
37.46	579.8
37.48190432	579.1
37.58	578.4500735
37.68	578.3
37.75232053	578.3
37.8	578.3
37.8	577.5
37.94	577.5
37.94	576.8
38.06	576.3671656
38.17	576
38.17	575.3181542
38.29	575.3
38.29	575.3
38.42816083	574.5
38.44	574.5
38.56	574.5
38.65214632	573
38.7	572.2636162
38.82210124	572.2
38.89333019	572.2
38.93	571.4
39.02	571.4
39.11957663	570.7
39.2	570.7
39.29	570.3899824
39.38572742	569.9
39.4	569.9
39.51	569.9
39.51	569.9
39.5136721	568.4
39.65	568.2899131
39.66060559	567.6
39.79	567.0314717
39.88	566.9
39.88	566.6733356
39.9525005	566.1
40	566.1
40.13	566.1
40.17079834	565.3
40.25	565.3
40.26478726	563.8
40.45714714	563.8
40.49	563.2728941
40.59672721	563
40.62	563
40.74	563
40.74	563
40.8124904	562.3
40.9	561.6864357
41.01	561.370503
41.07573928	560.8
41.11	560.0611057
41.23	560
41.27834962	560
41.37	560
41.37	560
41.38256418	558.5
41.54684436	557.8043965
41.62	557.7
41.66719643	557.7
41.74	557.7
41.84	557.7
41.84	557.7
41.93366026	556.2
42.02981212	556.2
42.09	556.2
42.14516421	554.7
42.23	554.7
42.36	554.7
42.38081678	553.9
42.47	553.9
42.47	553.5010246
42.53652667	553.1
42.63331491	552.4
42.7	552.4
42.75140372	551.6
42.85	551.6
42.95	551.6
42.9594105	550.8
43.07	550.8
43.07	550.1
43.22658215	550.1
43.26329482	549.3
43.34	548.7045054
43.45	548.6
43.45	548.6
43.57668743	548.6
43.58	547
43.72	547
43.72	547
43.75843936	546.3
43.90390172	546.3
43.94	545.6423696
44.05	545.4784501
44.10266769	544.7
44.17	544.7
44.17	544.4249735
44.33570355	543.2
44.4094999	543.2
44.44	542.4
44.54	542.4
44.54	541.7
44.66	541.7
44.66	541.7
44.68507821	540.9
44.85	540.3625216
44.93	539.8477346
45.02201313	539.4
45.03312663	539.4
45.15	539.4
45.23256445	538.6
45.3	538.1014293
45.43	537.7929072
45.49357707	537.1
45.52	537.1
45.55556357	536.3
45.67	535.7979942
45.79	535.6
45.80566725	535.6
45.91	535.6
45.97682553	534.1
46.01	534.1
46.01	533.3
46.16	533.3
46.20786379	532.5
46.28	531.6119999
46.39	531
46.42120891	530.2
46.5	530.2
46.53754099	529.5
46.63	529.5
46.6860386	528.7
46.77	527.7492876
46.87	527.2
46.89809345	526.4
46.99	526.4
46.99	526.0449239
47.05557925	525.7
47.14686545	524.9
47.23	524.9
47.27886737	523.4
47.37	522.1725055
47.48	521.9
47.48	521.9
47.63790031	521.1
47.6955826	520.3
47.75	519.6
47.85	519.6
47.93562385	518.8
47.98	518
48.1	518
48.16301769	516.5
48.26	515
48.36	514.5349087
48.46	514.2
48.5213578	512.7
48.6	512.7
48.66366219	511.2
48.76	510.5896933
48.88	510.0430866
48.95	509.6
48.95	509.6
49.01262614	507.4
49.11	506.2697745
49.22	505.8
49.24328978	504.3
49.34	503.151175
49.45	502.8
49.45	502.8
49.47795481	501.3
49.57	501.3
49.57	499.9059598
49.71	499.7
49.71	497.4
49.83	497.4
49.88828117	495.1
50.03551167	492.9
50.05	492.9
50.05	489.8
50.21	489.8
50.25246082	487.5
50.32	487.5
50.43495037	484.5
50.51833828	482.2
50.55	479.1
50.67	478.8046052
50.71100517	476.8
50.79	476.8
50.93	473
50.97844885	470
51.04	470
51.15375197	465.4
51.25244825	463.1
51.28	460.1
51.4	460.1
51.4	460.1
51.4	454.3790952
51.52486442	453.9
51.59	450.5815103
51.69931242	449.5132751
51.77	448.5240076
51.80438958	445.6
51.89	445.6
51.89	444.087469
51.9749437	442.5
52.03	442.5
52.03	438.731371
52.1212854	437.9
52.26	436.4
52.38	434.1
52.39006465	431.8
52.51	431.8
52.51	429.5585627
52.67	429.5
52.71040801	426.5
52.77	425.0387677
52.88	425
52.99692124	423.4
53	421.9
53.12	421.9
53.12	421.9
53.26777161	418.9
53.35093289	418.1
53.36	416.6
53.5	416.4792591
53.56639602	415
53.61	415
53.74642219	414.3
53.79499453	413.5
53.85	412.198528
53.98	412
54.08452045	411.2
54.1	410.5
54.22	410.5
54.3265274	409.7
54.40615246	408.9
54.47	408.9
54.54589265	408.2
54.67447631	408.2
54.71	407.5039441
54.83	407.4
54.91046539	406.6
55.03778355	405.9
55.08	405.9
55.20885765	405.9
55.23296932	405.1
55.32	405.1
55.49715382	404.4
55.63081784	404.4
55.64	403.8009241
55.70188299	403.6
55.82	403.2515856
55.89027155	402.8
55.96	402.8
56.02768849	402.8
56.11	402.8
56.13070864	402.8
56.22	402.8
56.36860768	402.1
56.43	402.4831899
56.46732118	402.8
56.59	402.2717045
56.7	401.9942003
56.76510049	401.3
56.8	402.1
56.92	402.1
56.94649226	401.3
57.06	401.3
57.07295327	401.3
57.23740783	400.5
57.28	401.0698271
57.38664694	401.3
57.41	401.3
57.53191748	401.3
57.55	400.5
57.67	400.5
57.67	400.5
57.70706593	400.5
57.88652472	399.8
57.92	399.8
58.02	399.8
58.10476429	399.8
58.16	399.8
58.25853502	399.8
58.35841476	399.8
58.39	399
58.51	399
58.51	399.646726
58.62507922	399.8
58.66	399
58.78	399
58.86669886	399
58.88	399
59.00221724	398.3
59.03927217	399
59.12	399
59.17965435	398.3
59.27	398.3
59.36235507	398.3
59.4	398.3
59.4	397.5
59.53	397.6923024
59.59421417	398.3
59.64	398.3
59.75	398.3
59.77436258	397.5
59.88	397.5
59.98	397.5
60.00205676	396.7
60.1	396.7
60.1	397.2427083
60.24588182	397.5
60.28399061	396.7
60.35	396.7
60.35435666	397.5
60.52	397.2279043
60.5889593	396.7
60.67893898	396.7
60.74	396.0669936
60.84	396
60.9023912	396
60.98	396
61.03858198	396
61.13	396
61.24	396
61.33	396
61.33	396
61.46	396
61.46	396
61.56607436	395.2
61.61	396
61.73	395.7727817
61.82	395.2
61.86075352	395.2
61.94	395.2
61.99461282	395.2
62.08	395.2
62.08	395.2
62.17129492	395.2
62.30864153	395.2
62.31	395.2
62.43	395.2
62.56057624	394.4
62.58	394.4
62.71	394.4
62.82490017	394.4
62.92834472	394.4
62.93	393.7
63.06	393.7
63.07701275	393.7
63.19	393.7
63.25561505	393.7
63.33646249	393.7
63.41	393.7
63.41	392.9
63.56	392.9
63.63082915	392.9
63.68	393.6791892
63.8	393.7
63.8	392.9
63.95	392.9
64.02	392.9
64.10989016	392.9
64.17267043	392.9
64.27	392.9
64.38464233	392.9
64.41	392.9
64.51484118	392.9
64.62221481	392.2
64.63	391.4258139
64.76	391.4
64.79111368	391.4
64.89	391.4
64.98664881	392.2
65.05	392.2
65.17	391.8894884
65.27	391.4
65.32997614	391.4
65.37	391.4
65.52	391.4
65.64016117	390.6
65.75841595	390.6
65.80917057	390.6
65.86	390.6
65.86	390.6
65.92199359	390.6
66.02	390.6
66.11535409	390.6
66.23	390.6
66.26083424	390.6
66.36	390.6
66.4504683	389.9
66.51	390.6
66.63	390.6
66.63	389.9
66.79	389.9
66.84	389.9
66.93299587	389.9
66.97	389.9
67.11	389.1
67.22401324	389.1
67.3173416	389.1
67.33	389.1
67.42078631	389.1
67.48	389.9
67.6	389.8381973
67.665032	389.1
67.72	389.1
67.78660619	389.1
67.91424455	389.1
67.95	389.1
68.03332353	389.1
68.10257656	389.1
68.2	389.1
68.28832423	389.1
68.36	389.1
68.49	389.4181131
68.58	389.9
68.6097653	389.9
68.68	389.247844
68.81	389.1
68.97591881	389.1
69.05	389.1
69.18645423	388.3
69.22330606	389.1
69.29	389.1
69.38888001	389.1
69.46441773	389.1
69.54	389.1
69.62365431	389.1
69.68	389.1
69.79	389.1
69.79	389.1
69.83204495	389.1
69.93	389.1
70.06621496	389.1
70.11487891	388.3
70.17	388.3
70.17	389.1
70.29	388.6289807
70.4	388.3
70.4	388.3
70.40412758	389.1
70.56	389.1
70.67304499	389.1
70.75092626	389.1
70.77	389.1
70.89	389.1
70.89	389.1
70.97397914	389.1
71.01	389.1
71.14636806	389.1
71.19830819	389.9
71.26	389.9
71.26	389.9
71.39639861	389.1
71.4	389.1
71.52	389.1
71.61252359	389.1
71.64	389.1
71.73090813	389.9
71.84279423	389.1
71.87	389.1
72.00089871	389.1
72.04958459	389.1
72.12	389.7551429
72.24	389.9
72.36	389.9
72.36	389.9
72.43612291	389.9
72.5	389.2048097
72.61	389.1
72.67073917	389.1
72.73	389.1
72.8192432	389.1
72.92134332	389.1
72.97	389.1
73.08691542	389.1
73.09	389.1
73.09327083	389.1
73.22	389.1
73.29563638	389.1
73.36	388.3
73.46	388.3
73.46379059	388.3
73.61	388.3
73.71	388.3
73.71	388.3
73.8233624	388.3
73.84	388.3
73.84	388.3
73.98	388.3
74.07608559	388.3
74.13929391	388.3
74.2	388.3
74.27323916	388.3
74.32	388.3
74.45	388.3
74.51003509	388.3
74.57	387.6
74.69	387.6
74.69	387.6
74.79440411	387.6
74.81	387.6
74.93	387.6
75.08	387.6
75.12102752	386.8
75.2	386.8
75.29289714	386.8
75.36054882	386.8
75.42	386.8
75.52677362	386.8
75.56	386.8
75.63085236	386.8
75.72	386.8
75.82	386.8
75.93	386.8
75.98359484	386.8
76.04	386.8
76.09851209	386.8
76.23372028	386.8
76.28	386.8
76.41	386.8
76.47017999	386.8
76.53	386.8
76.53	386
76.69	386
76.74425041	386
76.81	386
76.91647703	386
77.00910476	386
77.03559454	386
77.14	386
77.14	385.3
77.29	385.3
77.29	385.31779
77.45	386
77.5	386
77.57731198	386
77.63	386
77.75	386
77.77223548	385.3
77.92	385.7991026
78.02	386
78.12	386
78.12	386
78.14823915	386
78.24	386
78.24	385.6559483
78.32840452	385.3
78.4	385.3
78.54	385.3
78.61	385.3
78.61	385.3
78.76	385.3
78.80691035	385.3
78.88	385.3
78.90832799	385.3
79.04321869	386
79.1	386
79.2461662	385.3
79.27289045	385.3
79.37	385.7278553
79.49	386
79.55523332	385.3
79.59	385.3
79.59	385.3
79.71	385.3
79.7960349	385.3
79.83	385.3
79.86065394	385.3
79.96	385.3
79.96448893	386
80.13	386
80.22977634	386
80.323983	386
80.34	386
80.39346892	385.3
80.45	386
80.57	386
80.58257201	385.3
80.73	385.3
80.82	385.3
80.83928466	385.3
80.96	385.3
81.06	385.3
81.06	384.5
81.22	384.5
81.25440156	385.3
81.34	385.3
81.34	384.8580651
81.42014164	384.5
81.53	384.5
81.63994887	384.5
81.7	384.5
81.82	384.408689
81.91215518	383.8
81.92	383.8
81.94338133	383.8
82.08	383.8
82.18	383.8
82.18	384.2212998
82.31053755	384.5
82.33	384.5
82.46	384.038441
82.56	383.8
82.6326263	383.8
82.65	383.8
82.65	383.8
82.75476336	383.8
82.80898748	383.8
82.92	383.8
82.92	383.8
82.92	383.8
82.99799047	383.8
83.12	383.8
83.17741008	383.8
83.29	383.8
83.39710501	383.8
83.4	383.8
83.53713684	382.2
83.6372229	382.2
83.69362538	382.2
83.76	382.2
83.88	382.2
83.88	383.4274808
84.02592997	383.8
84.03	382.2
84.19	382.2
84.25	382.2
84.38644272	382.2
84.4069958	382.2
84.52	382.2
84.67	382.2
84.74	382.2
84.75620905	382.2
84.86	382.2
84.86	382.2
84.96667588	382.2
85.02412665	381.5
85.12	381.5
85.23	381.5
85.23	381.5540245
85.28272461	382.2
85.35	382.2
85.47	382.2
85.47394031	381.5
85.62	381.5
85.71129687	381.5
85.75	381.5
85.79287262	381.5
85.96	380.7
85.97778379	380.7
86.09	380.7
86.21	380.7
86.34058586	380.7
86.39642934	380.7
86.48	380.7
86.58	380.7
86.58	380.7
86.64931333	380.7
86.72	380.7
86.79568357	380.7
86.93360574	379.9
86.94	379.9
87.07	379.9
87.07	379.9
87.21	379.9
87.28245036	379.9
87.33	379.9
87.3723976	379.9
87.53795828	379.9
87.55	379.9
87.68	379.9
87.81023821	379.9
87.82	379.9
87.95	379.9
87.97010704	379.9
88.12373907	379.9
88.17	379.9
88.29	379.9
88.3491547	379.9
88.46	379.9
88.56	379.9
88.66	379.9
88.66	379.9
88.71256304	379.9
88.78	379.9
88.78	379.9
88.93	379.9
89.01511811	379.9
89.03	379.9
89.1472854	379.2
89.26651347	379.2
89.27	379.2
89.32448653	379.2
89.42	379.2
89.54	379.2
89.57165892	379.2
89.67	379.2
89.70699395	379.2
89.8	379.2
89.9	379.2
89.9666966	379.2
90.01	379.2
90.1297357	379.2
90.14	379.2
90.1616795	378.4
90.3	378.4
90.4	378.6377826
90.49226454	379.2
90.5	379.2
90.57092949	378.4
90.64	378.4
90.75417796	378.4
90.82886523	379.2
90.87	379.2
90.87	378.5019504
90.99	378.4
91.00565108	378.4
91.11	378.4
91.11	378.4
91.15034062	377.7
91.29489772	377.7
91.36	377.7
91.43773952	377.7
91.5	377.7
91.6	377.7
91.6	377.7
91.73645656	376.9
91.74	376.9
91.87	376.9
91.87	376.9
92.0090916	377.7
92.10042208	377.7
92.12434351	376.9
92.22	376.9
92.22	377.3010102
92.31005038	377.7
92.36	377.7
92.49	377.5119882
92.56893016	376.9
92.6	376.9
92.6315948	376.9
92.73	376.9
92.78538589	376.9
92.87	376.9
92.99672773	376.9
93	376.9
93.0758799	376.9
93.16805158	376.9
93.22	376.9
93.34	376.9
93.37413224	376.9
93.44	376.9
93.59	376.1
93.65018956	376.9
93.69	376.9
93.69	376.9
93.76511615	376.1
93.88763587	376.1
93.93	376.1
94.04326998	376.1
94.06	376.1
94.06	376.1
94.14462084	376.1
94.26784378	376.1
94.3	376.1
94.41699159	376.1
94.44220219	376.1
94.54	376.1
94.54	375.4
94.69564783	375.4
94.75411214	375.4
94.79	375.4
94.89544747	375.4
94.92	375.4
95.04	375.4
95.04	375.4
95.09781641	375.4
95.20739045	374.6
95.28	374.6
95.29316169	375.4
95.45543735	375.4
95.52	374.8650998
95.59886081	373.8
95.65	373.8
95.76432236	373.8
95.79	373.8
95.96	373.8
96.01	373.8
96.02711429	373.8
96.14	373.8
96.14	373.7819992
96.14408307	373.1
96.3	372.9091366
96.3706771	372.3
96.42873952	372.3
96.51	372.3
96.51	372.3
96.60234695	372.3
96.63	372.3
96.75	372.3
96.88	371.6
96.88	371.6
96.91388934	370.8
97.06	370.8
97.16	370.6091995
97.22984532	370
97.24	370
97.28439672	369.3
97.39	369.3
97.47457116	369.3
97.55262498	368.5
97.61	368.5
97.65718717	368.5
97.73	367.8466139
97.8405392	367.7
97.85	367.7
97.85358973	367
97.98	367
97.98	366.8500905
98.12744007	366.2
98.21845043	366.2
98.22	364.7
98.34	364.7
98.34	364.7
98.47841478	363.9
98.49	362.4
98.62	362.4
98.62	362.2947424
98.76	361.4294967
98.83	360.9
98.96	360.1
98.96	360.1
99.07405466	358.6
99.12944807	357.8
99.2	357.8
99.2129346	356.3
99.35	355.4735823
99.43922424	354.8
99.4802169	354.8
99.57	354.8
99.57	354.011107
99.64318795	352.5
99.72	352.5
99.7790717	350.2
99.89033943	349.4
99.94	348.3304666
100.1	347.9
100.1	347.9
100.1243279	344.1
100.2132279	342.6
100.3	341.4823314
100.4	340.5753147
100.4972181	338.7
100.6	338.7
100.6	334.9
100.7	334.7213651
100.7705141	332.6
100.8	329.6
100.9	329.6
101.0325434	325
101.1	320.4
101.2	320.2851715
101.2452735	315.9
101.3	309.9581001
101.4	309.8
101.4131613	300.6
101.5	300.6
101.5478808	283.1
101.7235282	266.3
